id_pedido,fecha_hora,zona_destino,distancia_km,valor_pedido,clima,dia_semana,prioridad
1540,2024-03-16 21:23:51,Caballito,2.33,11700,normal,sabado,normal
1541,2024-03-16 21:24:47,Caballito,2.57,22200,normal,sabado,normal
1542,2024-03-16 21:29:05,Colegiales,1.83,7000,normal,sabado,normal
1543,2024-03-16 21:33:26,Almagro,0.46,17500,normal,sabado,normal
1544,2024-03-16 21:35:28,Villa Ortuzar,1.28,18900,normal,sabado,normal
1545,2024-03-16 21:36:50,Villa Crespo,0.62,22700,normal,sabado,normal
1546,2024-03-16 21:39:33,Chacarita,1.48,10600,normal,sabado,normal
1547,2024-03-16 21:45:29,Villa Ortuzar,1.5,22800,normal,sabado,normal
1548,2024-03-16 21:52:48,Palermo,2.16,26300,normal,sabado,normal
1549,2024-03-16 21:55:22,Caballito,1.71,13500,normal,sabado,normal
1550,2024-03-16 21:55:47,Palermo,1.88,27700,normal,sabado,normal
1551,2024-03-16 22:00:17,Villa Crespo,0.56,25800,normal,sabado,normal
1552,2024-03-16 22:03:20,Parque Centenario,1.7,17800,normal,sabado,normal
1553,2024-03-16 22:05:51,Palermo,2.15,13900,normal,sabado,normal
1554,2024-03-16 22:19:53,Villa Ortuzar,1.4,22500,normal,sabado,normal
1555,2024-03-16 22:26:16,Villa Crespo,0.3,24300,normal,sabado,normal
1556,2024-03-16 22:29:12,Colegiales,1.65,23100,normal,sabado,normal
1557,2024-03-16 22:34:48,Almagro,0.6,18200,normal,sabado,normal
1558,2024-03-16 22:45:15,Villa Crespo,0.36,23800,normal,sabado,normal
1559,2024-03-16 22:48:49,Villa Crespo,0.45,20700,normal,sabado,normal
1560,2024-03-16 22:54:33,Palermo,2.07,14500,normal,sabado,normal
1561,2024-03-16 22:56:51,Almagro,0.61,17500,normal,sabado,express
1562,2024-03-16 22:57:31,Villa Crespo,0.49,21100,normal,sabado,express
1563,2024-03-16 23:01:30,Parque Centenario,1.87,23300,normal,sabado,normal
1564,2024-03-16 23:02:47,Almagro,0.58,11900,normal,sabado,express
1565,2024-03-16 23:06:38,Palermo,2.34,24400,normal,sabado,normal
1566,2024-03-16 23:12:02,Colegiales,2.03,10600,normal,sabado,express
1567,2024-03-16 23:16:02,Palermo,2.31,15800,normal,sabado,normal
1568,2024-03-16 23:19:20,Villa Crespo,0.58,22300,normal,sabado,normal
1569,2024-03-16 23:36:42,Palermo,2.65,15300,normal,sabado,normal
1570,2024-03-16 23:48:24,Villa Crespo,0.82,8700,normal,sabado,normal
1571,2024-03-16 23:49:42,Caballito,2.53,14500,normal,sabado,normal
1572,2024-03-17 00:00:03,Parque Centenario,1.42,14000,lluvia,domingo,normal
1573,2024-03-17 00:01:53,Almagro,0.52,22400,lluvia,domingo,normal
1574,2024-03-17 00:07:50,Villa Crespo,0.3,15400,lluvia,domingo,normal
1575,2024-03-17 00:09:15,Villa Crespo,0.44,15800,lluvia,domingo,normal
1576,2024-03-17 00:37:49,Once,0.93,19100,lluvia,domingo,normal
1577,2024-03-17 00:51:29,Palermo,2.21,14400,lluvia,domingo,normal
1578,2024-03-17 01:04:21,Chacarita,0.84,10800,lluvia,domingo,normal
1579,2024-03-17 01:20:44,Palermo,1.9,21000,lluvia,domingo,normal
1580,2024-03-17 01:24:37,Paternal,0.66,15200,lluvia,domingo,express
1581,2024-03-17 01:25:02,Almagro,0.72,26900,lluvia,domingo,normal
1582,2024-03-17 01:28:56,Paternal,1.08,16000,lluvia,domingo,normal
1583,2024-03-17 01:31:09,Villa Ortuzar,1.5,20300,lluvia,domingo,normal
1584,2024-03-17 01:38:24,Almagro,0.96,10900,lluvia,domingo,normal
1585,2024-03-17 04:32:38,Palermo,2.11,11000,lluvia,domingo,normal
1586,2024-03-17 09:24:40,Colegiales,1.8,11800,lluvia,domingo,express
1587,2024-03-17 09:36:53,Once,1.54,13300,lluvia,domingo,normal
1588,2024-03-17 09:58:06,Colegiales,1.87,14400,lluvia,domingo,normal
1589,2024-03-17 10:02:50,Palermo,2.38,24400,lluvia,domingo,express
1590,2024-03-17 10:07:07,Palermo,1.88,20100,lluvia,domingo,normal
1591,2024-03-17 10:20:10,Villa Ortuzar,1.42,24100,lluvia,domingo,normal
1592,2024-03-17 10:33:20,Chacarita,1.18,10900,lluvia,domingo,express
1593,2024-03-17 10:37:58,Caballito,1.71,14000,lluvia,domingo,normal
1594,2024-03-17 10:50:47,Paternal,0.83,15300,lluvia,domingo,normal
1595,2024-03-17 11:47:25,Caballito,1.89,19100,lluvia,domingo,normal
1596,2024-03-17 11:51:18,Caballito,1.27,21800,lluvia,domingo,normal
1597,2024-03-17 11:52:20,Colegiales,1.22,11500,lluvia,domingo,normal
1598,2024-03-17 11:55:40,Colegiales,1.93,14600,lluvia,domingo,normal
1599,2024-03-17 12:09:20,Villa Crespo,0.51,18700,lluvia,domingo,normal
1600,2024-03-17 12:13:30,Colegiales,1.84,20900,lluvia,domingo,normal
1601,2024-03-17 12:16:30,Parque Centenario,1.14,21300,lluvia,domingo,normal
1602,2024-03-17 12:20:30,Almagro,0.64,23300,lluvia,domingo,normal
1603,2024-03-17 12:24:25,Paternal,1.77,23400,lluvia,domingo,normal
1604,2024-03-17 12:26:03,Caballito,2.05,18800,lluvia,domingo,express
1605,2024-03-17 12:27:20,Chacarita,0.51,15100,lluvia,domingo,normal
1606,2024-03-17 12:32:16,Chacarita,0.83,17600,lluvia,domingo,express
1607,2024-03-17 12:35:15,Villa Ortuzar,0.83,16000,lluvia,domingo,normal
1608,2024-03-17 12:42:50,Colegiales,1.81,20800,lluvia,domingo,normal
1609,2024-03-17 12:43:48,Villa Ortuzar,1.36,24600,lluvia,domingo,normal
1610,2024-03-17 12:47:37,Paternal,0.96,11800,lluvia,domingo,normal
1611,2024-03-17 12:58:16,Palermo,2.43,15300,lluvia,domingo,normal
1612,2024-03-17 13:03:02,Caballito,2.15,18100,lluvia,domingo,normal
1613,2024-03-17 13:11:56,Villa Crespo,0.37,16500,lluvia,domingo,express
1614,2024-03-17 13:12:06,Colegiales,1.23,22000,lluvia,domingo,normal
1615,2024-03-17 13:22:35,Villa Crespo,0.3,17900,lluvia,domingo,normal
1616,2024-03-17 13:24:52,Almagro,0.79,17600,lluvia,domingo,normal
1617,2024-03-17 13:34:59,Almagro,0.95,11800,lluvia,domingo,normal
1618,2024-03-17 13:45:04,Villa Crespo,0.3,17400,lluvia,domingo,normal
1619,2024-03-17 13:52:50,Villa Crespo,0.3,11300,lluvia,domingo,normal
1620,2024-03-17 14:02:15,Villa Ortuzar,1.28,14400,lluvia,domingo,express
1621,2024-03-17 14:03:12,Caballito,2.34,14800,lluvia,domingo,normal
1622,2024-03-17 14:19:26,Paternal,0.95,17800,lluvia,domingo,normal
1623,2024-03-17 14:24:31,Villa Ortuzar,0.88,24400,lluvia,domingo,normal
1624,2024-03-17 14:35:31,Villa Ortuzar,0.9,12600,lluvia,domingo,express
1625,2024-03-17 15:31:58,Parque Centenario,1.55,17600,lluvia,domingo,normal
1626,2024-03-17 15:50:02,Caballito,1.76,9900,lluvia,domingo,normal
1627,2024-03-17 16:11:31,Villa Crespo,0.69,20100,lluvia,domingo,normal
1628,2024-03-17 16:12:10,Colegiales,1.02,8300,lluvia,domingo,normal
1629,2024-03-17 16:47:05,Villa Crespo,0.5,20400,lluvia,domingo,normal
1630,2024-03-17 16:54:39,Once,1.17,12500,lluvia,domingo,normal
1631,2024-03-17 17:04:55,Paternal,0.96,29600,lluvia,domingo,normal
1632,2024-03-17 17:22:13,Palermo,2.21,8900,lluvia,domingo,normal
1633,2024-03-17 17:37:28,Villa Crespo,0.4,13900,lluvia,domingo,normal
1634,2024-03-17 17:53:58,Caballito,1.81,15500,lluvia,domingo,normal
1635,2024-03-17 17:59:30,Almagro,0.53,12900,lluvia,domingo,express
1636,2024-03-17 18:17:38,Caballito,1.88,14500,lluvia,domingo,normal
1637,2024-03-17 18:25:49,Palermo,2.12,24300,lluvia,domingo,normal
1638,2024-03-17 18:44:01,Once,1.0,22300,lluvia,domingo,normal
1639,2024-03-17 19:05:33,Paternal,0.94,20100,lluvia,domingo,normal
1640,2024-03-17 19:07:32,Palermo,1.74,16100,lluvia,domingo,normal
1641,2024-03-17 19:10:32,Villa Crespo,0.41,12900,lluvia,domingo,normal
1642,2024-03-17 19:13:37,Villa Crespo,0.32,16800,lluvia,domingo,express
1643,2024-03-17 19:14:54,Villa Crespo,0.66,15200,lluvia,domingo,normal
1644,2024-03-17 19:17:16,Once,1.24,20600,lluvia,domingo,normal
1645,2024-03-17 19:18:05,Almagro,0.82,15700,lluvia,domingo,normal
1646,2024-03-17 19:20:11,Parque Centenario,1.44,13200,lluvia,domingo,normal
1647,2024-03-17 19:32:10,Villa Crespo,0.52,19800,lluvia,domingo,normal
1648,2024-03-17 19:35:33,Almagro,0.64,20800,lluvia,domingo,normal
1649,2024-03-17 19:35:59,Chacarita,0.98,16200,lluvia,domingo,normal
1650,2024-03-17 19:43:51,Chacarita,1.54,14900,lluvia,domingo,normal
1651,2024-03-17 20:03:05,Parque Centenario,1.56,18500,lluvia,domingo,normal
1652,2024-03-17 20:05:39,Palermo,2.05,11700,lluvia,domingo,normal
1653,2024-03-17 20:14:12,Caballito,1.97,11400,lluvia,domingo,express
1654,2024-03-17 20:16:37,Villa Crespo,0.59,16700,lluvia,domingo,normal
1655,2024-03-17 20:18:01,Once,1.11,10700,lluvia,domingo,normal
1656,2024-03-17 20:20:13,Villa Crespo,0.79,17800,lluvia,domingo,normal
1657,2024-03-17 20:26:32,Paternal,1.37,17000,lluvia,domingo,express
1658,2024-03-17 20:26:40,Palermo,2.12,21800,lluvia,domingo,normal
1659,2024-03-17 20:30:07,Palermo,2.26,13200,lluvia,domingo,normal
1660,2024-03-17 20:42:55,Chacarita,1.0,18100,lluvia,domingo,normal
1661,2024-03-17 20:45:09,Villa Ortuzar,1.19,17300,lluvia,domingo,express
1662,2024-03-17 20:55:43,Villa Crespo,0.53,13700,lluvia,domingo,normal
1663,2024-03-17 21:08:12,Once,0.93,18400,lluvia,domingo,normal
1664,2024-03-17 21:13:34,Palermo,2.05,16600,lluvia,domingo,normal
1665,2024-03-17 21:23:25,Colegiales,1.51,14200,lluvia,domingo,normal
1666,2024-03-17 21:25:43,Villa Crespo,0.74,19700,lluvia,domingo,normal
1667,2024-03-17 21:26:51,Villa Crespo,0.3,8100,lluvia,domingo,normal
1668,2024-03-17 21:27:47,Almagro,0.57,16500,lluvia,domingo,normal
1669,2024-03-17 21:28:40,Palermo,1.95,21600,lluvia,domingo,normal
1670,2024-03-17 21:30:17,Villa Crespo,0.39,16000,lluvia,domingo,normal
1671,2024-03-17 21:42:57,Villa Ortuzar,1.33,15100,lluvia,domingo,normal
1672,2024-03-17 21:44:48,Chacarita,0.97,7000,lluvia,domingo,express
1673,2024-03-17 21:48:17,Chacarita,0.81,17300,lluvia,domingo,normal
1674,2024-03-17 22:09:16,Palermo,1.99,18700,lluvia,domingo,express
1675,2024-03-17 22:15:02,Chacarita,1.31,16600,lluvia,domingo,normal
1676,2024-03-17 22:28:44,Villa Crespo,0.5,15300,lluvia,domingo,normal
1677,2024-03-17 22:37:55,Villa Crespo,0.3,14500,lluvia,domingo,normal
1678,2024-03-17 22:47:42,Once,1.33,15500,lluvia,domingo,normal
1679,2024-03-17 22:55:29,Chacarita,0.82,22800,lluvia,domingo,normal
1680,2024-03-17 22:55:47,Caballito,2.15,11200,lluvia,domingo,normal
1681,2024-03-17 22:58:54,Villa Crespo,0.47,16600,lluvia,domingo,normal
1682,2024-03-17 22:59:52,Almagro,0.32,20800,lluvia,domingo,normal
1683,2024-03-17 23:01:32,Colegiales,1.15,17700,lluvia,domingo,normal
1684,2024-03-17 23:02:19,Villa Crespo,0.3,21600,lluvia,domingo,normal
1685,2024-03-17 23:02:28,Villa Crespo,0.46,15800,lluvia,domingo,normal
1686,2024-03-17 23:03:09,Villa Crespo,0.8,26300,lluvia,domingo,normal
1687,2024-03-17 23:03:35,Parque Centenario,1.49,12100,lluvia,domingo,normal
1688,2024-03-17 23:04:49,Parque Centenario,1.27,20700,lluvia,domingo,normal
1689,2024-03-17 23:05:57,Almagro,1.19,10000,lluvia,domingo,normal
1690,2024-03-17 23:13:15,Villa Crespo,0.31,20600,lluvia,domingo,normal
1691,2024-03-17 23:15:07,Villa Crespo,0.73,24700,lluvia,domingo,normal
1692,2024-03-17 23:22:29,Parque Centenario,1.34,18500,lluvia,domingo,normal
1693,2024-03-17 23:22:42,Almagro,0.38,19800,lluvia,domingo,normal
1694,2024-03-17 23:27:34,Villa Crespo,0.5,17800,lluvia,domingo,normal
1695,2024-03-17 23:28:02,Parque Centenario,1.7,12100,lluvia,domingo,normal
1696,2024-03-17 23:40:20,Once,1.18,15300,lluvia,domingo,normal
1697,2024-03-17 23:44:23,Almagro,0.76,21700,lluvia,domingo,express
1698,2024-03-17 23:57:45,Villa Ortuzar,1.78,16300,lluvia,domingo,normal
1699,2024-03-18 00:15:26,Chacarita,0.61,18200,normal,lunes,normal
1700,2024-03-18 00:27:28,Almagro,0.39,18200,normal,lunes,normal
1701,2024-03-18 00:38:35,Chacarita,1.03,19700,normal,lunes,normal
1702,2024-03-18 00:49:39,Chacarita,1.1,17600,normal,lunes,normal
1703,2024-03-18 01:20:27,Chacarita,0.86,11400,normal,lunes,normal
1704,2024-03-18 01:38:30,Caballito,1.64,20000,normal,lunes,normal
1705,2024-03-18 03:05:08,Almagro,0.52,11300,normal,lunes,normal
1706,2024-03-18 04:59:31,Chacarita,0.81,14700,normal,lunes,express
1707,2024-03-18 09:12:45,Palermo,2.57,21600,normal,lunes,normal
1708,2024-03-18 11:05:43,Palermo,2.25,11000,normal,lunes,normal
1709,2024-03-18 11:10:39,Villa Crespo,0.3,7500,normal,lunes,normal
1710,2024-03-18 11:29:53,Almagro,0.5,11200,normal,lunes,normal
1711,2024-03-18 11:34:13,Chacarita,0.87,17600,normal,lunes,normal
1712,2024-03-18 11:53:03,Almagro,0.91,19100,normal,lunes,express
1713,2024-03-18 12:19:52,Villa Crespo,0.42,14000,normal,lunes,express
1714,2024-03-18 12:25:32,Villa Crespo,0.63,13900,normal,lunes,normal
1715,2024-03-18 12:35:51,Villa Ortuzar,1.61,14400,normal,lunes,express
1716,2024-03-18 13:01:31,Villa Ortuzar,1.6,13900,normal,lunes,normal
1717,2024-03-18 13:02:20,Paternal,1.2,17000,normal,lunes,normal
1718,2024-03-18 13:02:30,Villa Crespo,0.96,13000,normal,lunes,express
1719,2024-03-18 13:12:39,Villa Ortuzar,1.46,19200,normal,lunes,express
1720,2024-03-18 13:18:48,Almagro,0.3,11200,normal,lunes,normal
1721,2024-03-18 13:20:35,Villa Crespo,0.99,19000,normal,lunes,normal
1722,2024-03-18 13:58:21,Once,1.04,16700,normal,lunes,normal
1723,2024-03-18 14:04:17,Parque Centenario,1.72,18300,normal,lunes,normal
1724,2024-03-18 14:13:30,Chacarita,1.26,7000,normal,lunes,normal
1725,2024-03-18 14:14:05,Chacarita,1.07,17100,normal,lunes,express
1726,2024-03-18 14:14:16,Caballito,2.39,21700,normal,lunes,normal
1727,2024-03-18 14:30:29,Caballito,1.6,14500,normal,lunes,normal
1728,2024-03-18 15:37:18,Paternal,0.85,20300,normal,lunes,normal
1729,2024-03-18 15:54:12,Colegiales,2.01,21600,normal,lunes,normal
1730,2024-03-18 16:04:58,Palermo,2.02,10100,normal,lunes,normal
1731,2024-03-18 16:15:45,Almagro,0.43,11700,normal,lunes,express
1732,2024-03-18 16:35:51,Villa Ortuzar,1.19,21200,normal,lunes,normal
1733,2024-03-18 16:42:46,Palermo,1.91,16200,normal,lunes,normal
1734,2024-03-18 17:01:45,Paternal,1.56,19100,normal,lunes,normal
1735,2024-03-18 17:09:48,Colegiales,1.75,10900,normal,lunes,normal
1736,2024-03-18 19:02:21,Villa Ortuzar,1.45,10400,normal,lunes,normal
1737,2024-03-18 19:06:48,Almagro,0.91,10500,normal,lunes,normal
1738,2024-03-18 19:20:49,Villa Crespo,0.56,11400,normal,lunes,express
1739,2024-03-18 19:34:06,Paternal,1.22,11200,normal,lunes,normal
1740,2024-03-18 19:42:38,Caballito,1.98,14000,normal,lunes,normal
1741,2024-03-18 19:55:29,Chacarita,1.32,20400,normal,lunes,normal
1742,2024-03-18 19:55:50,Chacarita,0.77,22000,normal,lunes,normal
1743,2024-03-18 19:59:29,Chacarita,1.62,7700,normal,lunes,normal
1744,2024-03-18 19:59:58,Villa Ortuzar,1.81,11600,normal,lunes,express
1745,2024-03-18 20:08:24,Parque Centenario,1.62,14600,normal,lunes,normal
1746,2024-03-18 20:08:58,Almagro,0.84,14300,normal,lunes,normal
1747,2024-03-18 20:25:14,Villa Crespo,0.73,14000,normal,lunes,express
1748,2024-03-18 20:26:31,Caballito,1.85,17900,normal,lunes,express
1749,2024-03-18 20:33:20,Almagro,0.97,16300,normal,lunes,normal
1750,2024-03-18 21:02:45,Villa Crespo,0.5,22100,normal,lunes,express
1751,2024-03-18 21:32:41,Once,0.99,17300,normal,lunes,normal
1752,2024-03-18 22:04:51,Chacarita,1.27,12400,normal,lunes,normal
1753,2024-03-18 22:22:33,Paternal,1.6,22500,normal,lunes,express
1754,2024-03-18 22:25:46,Villa Crespo,0.35,14500,normal,lunes,normal
1755,2024-03-18 22:26:02,Once,1.02,12500,normal,lunes,normal
1756,2024-03-18 22:38:54,Villa Crespo,0.44,15600,normal,lunes,normal
1757,2024-03-18 22:59:29,Villa Ortuzar,1.76,13400,normal,lunes,normal
1758,2024-03-18 23:00:08,Colegiales,1.83,12200,normal,lunes,normal
1759,2024-03-18 23:02:39,Once,1.21,19400,normal,lunes,normal
1760,2024-03-18 23:03:47,Palermo,2.01,10000,normal,lunes,normal
1761,2024-03-18 23:09:38,Chacarita,1.14,12200,normal,lunes,normal
1762,2024-03-18 23:56:35,Caballito,1.94,15700,normal,lunes,normal
1763,2024-03-18 23:58:21,Caballito,1.9,16800,normal,lunes,normal
1764,2024-03-19 00:00:59,Almagro,0.82,17900,normal,martes,normal
1765,2024-03-19 00:28:46,Palermo,2.01,13200,normal,martes,normal
1766,2024-03-19 01:19:23,Once,1.01,18300,normal,martes,normal
1767,2024-03-19 01:21:53,Once,1.64,11300,normal,martes,normal
1768,2024-03-19 01:37:25,Caballito,2.06,20000,normal,martes,normal
1769,2024-03-19 01:42:42,Villa Crespo,0.3,14800,normal,martes,normal
1770,2024-03-19 01:46:46,Almagro,0.73,14100,normal,martes,normal
1771,2024-03-19 01:48:44,Caballito,1.78,19600,normal,martes,normal
1772,2024-03-19 01:50:50,Colegiales,1.34,7000,normal,martes,express
1773,2024-03-19 08:55:13,Caballito,1.61,11500,normal,martes,normal
1774,2024-03-19 09:35:56,Villa Ortuzar,1.77,12000,normal,martes,normal
1775,2024-03-19 10:00:59,Villa Crespo,0.72,11700,normal,martes,normal
1776,2024-03-19 10:19:04,Caballito,2.08,9400,normal,martes,express
1777,2024-03-19 10:29:39,Parque Centenario,1.97,16700,normal,martes,express
1778,2024-03-19 10:37:30,Villa Crespo,0.77,19500,normal,martes,normal
1779,2024-03-19 11:38:53,Parque Centenario,1.6,16900,normal,martes,normal
1780,2024-03-19 11:39:04,Villa Crespo,0.52,13900,normal,martes,normal
1781,2024-03-19 11:44:10,Chacarita,1.52,11900,normal,martes,normal
1782,2024-03-19 11:47:16,Colegiales,1.84,16100,normal,martes,normal
1783,2024-03-19 11:54:53,Palermo,1.98,7000,normal,martes,normal
1784,2024-03-19 12:03:05,Parque Centenario,1.97,11400,normal,martes,normal
1785,2024-03-19 12:13:30,Palermo,2.51,18500,normal,martes,normal
1786,2024-03-19 12:26:52,Palermo,2.34,14500,normal,martes,normal
1787,2024-03-19 12:28:15,Caballito,2.08,12800,normal,martes,express
1788,2024-03-19 12:29:42,Parque Centenario,1.59,10400,normal,martes,normal
1789,2024-03-19 12:47:39,Once,1.5,19200,normal,martes,normal
1790,2024-03-19 13:16:28,Almagro,1.06,8500,normal,martes,normal
1791,2024-03-19 13:20:21,Villa Crespo,0.3,14900,normal,martes,normal
1792,2024-03-19 13:27:52,Palermo,2.28,10900,normal,martes,normal
1793,2024-03-19 13:30:17,Colegiales,1.82,15600,normal,martes,normal
1794,2024-03-19 13:47:21,Villa Crespo,0.54,7000,normal,martes,normal
1795,2024-03-19 14:29:44,Caballito,2.88,19400,normal,martes,normal
1796,2024-03-19 14:52:05,Villa Crespo,0.49,11400,normal,martes,normal
1797,2024-03-19 15:33:15,Chacarita,1.19,16300,normal,martes,normal
1798,2024-03-19 16:26:04,Colegiales,1.82,22200,normal,martes,normal
1799,2024-03-19 16:41:21,Villa Crespo,0.63,11800,normal,martes,normal
1800,2024-03-19 16:45:46,Colegiales,1.74,11000,normal,martes,normal
1801,2024-03-19 17:09:58,Chacarita,1.05,20200,normal,martes,normal
1802,2024-03-19 17:23:12,Paternal,1.49,14700,normal,martes,normal
1803,2024-03-19 19:00:15,Villa Crespo,0.55,7000,normal,martes,normal
1804,2024-03-19 19:08:54,Palermo,2.21,11900,normal,martes,normal
1805,2024-03-19 19:10:57,Almagro,1.35,22900,normal,martes,express
1806,2024-03-19 19:21:03,Almagro,0.86,9200,normal,martes,normal
1807,2024-03-19 19:22:10,Almagro,1.02,10600,normal,martes,express
1808,2024-03-19 19:23:53,Villa Crespo,0.3,13000,normal,martes,normal
1809,2024-03-19 19:39:28,Villa Crespo,0.47,10400,normal,martes,normal
1810,2024-03-19 19:57:12,Chacarita,0.7,14600,normal,martes,normal
1811,2024-03-19 20:08:38,Caballito,2.4,13900,normal,martes,normal
1812,2024-03-19 20:09:52,Villa Crespo,0.57,23800,normal,martes,normal
1813,2024-03-19 20:47:45,Parque Centenario,1.08,17900,normal,martes,normal
1814,2024-03-19 21:06:46,Once,1.69,26000,normal,martes,normal
1815,2024-03-19 21:27:16,Once,1.68,11700,normal,martes,normal
1816,2024-03-19 21:27:34,Villa Ortuzar,1.26,15500,normal,martes,normal
1817,2024-03-19 21:29:35,Once,1.22,19900,normal,martes,normal
1818,2024-03-19 21:36:25,Almagro,0.63,15100,normal,martes,normal
1819,2024-03-19 21:38:59,Once,1.68,10500,normal,martes,normal
1820,2024-03-19 21:39:59,Chacarita,0.43,20000,normal,martes,normal
1821,2024-03-19 22:01:26,Villa Crespo,0.3,18200,normal,martes,normal
1822,2024-03-19 22:39:35,Paternal,1.56,10800,normal,martes,normal
1823,2024-03-19 22:50:10,Once,1.37,13000,normal,martes,normal
1824,2024-03-19 23:18:48,Chacarita,1.09,14600,normal,martes,normal
1825,2024-03-19 23:29:44,Almagro,0.6,16600,normal,martes,normal
1826,2024-03-19 23:30:33,Parque Centenario,1.17,11600,normal,martes,normal
1827,2024-03-19 23:38:25,Parque Centenario,1.79,18800,normal,martes,normal
1828,2024-03-19 23:39:53,Parque Centenario,2.2,10400,normal,martes,normal
1829,2024-03-19 23:54:21,Villa Crespo,0.62,9500,normal,martes,normal
1830,2024-03-20 00:09:05,Paternal,1.03,10600,normal,miercoles,normal
1831,2024-03-20 00:20:02,Colegiales,2.0,7000,normal,miercoles,normal
1832,2024-03-20 00:43:13,Colegiales,2.0,12700,normal,miercoles,normal
1833,2024-03-20 00:45:02,Caballito,2.01,14300,normal,miercoles,express
1834,2024-03-20 00:48:14,Once,1.2,18100,normal,miercoles,normal
1835,2024-03-20 00:56:34,Villa Ortuzar,1.91,17000,normal,miercoles,normal
